torvik_rank,team,conf,record,adj_o,adj_d,barthag,year,opponent_tier
178,Winthrop,BSth,20-9,106.15049049105752,107.20670911217032,0.4715652729673323,2016,3
179,Detroit,Horz,14-15,109.57257145457075,110.68340159874228,0.47103290816028004,2016,3
180,Kent St.,MAC,18-13,105.1451195419814,106.50604791897467,0.4630939257894473,2016,3
181,Denver,Sum,16-15,102.25267506284993,103.69335266557209,0.4598622695362127,2016,3
182,Fairfield,MAAC,19-13,104.04250345979949,105.90486431025002,0.4491688755440419,2016,3
183,Wagner,NEC,21-10,99.41546932115638,101.22444412041028,0.44834143700592066,2016,3
184,East Carolina,Amer,12-20,102.53002462716877,104.46980410219155,0.4463232566908097,2016,3
185,Auburn,SEC,11-20,100.26686987718945,102.1794194943636,0.44588974886648514,2016,3
186,Western Michigan,MAC,11-19,102.52880617961952,104.49929930448033,0.4454873994047826,2016,3
187,UCF,Amer,12-18,100.05774754824654,101.98551881846066,0.4453545524191588,2016,3
188,North Dakota,BSky,14-15,98.95419262015298,100.86709667533957,0.44517446881288997,2016,3
189,Portland,WCC,11-20,107.3644946774582,109.45449690142613,0.4447977508058118,2016,3
190,George Mason,A10,11-21,101.459948213133,103.5065231161117,0.44283580719507637,2016,3
191,Wofford,SC,13-17,105.06504448934992,107.25593173465487,0.4409420454541283,2016,3
192,Indiana St.,MVC,14-17,97.41450104399388,99.50394872208427,0.43928709284946843,2016,3
193,Furman,SC,16-15,103.73732078229656,106.00738714141818,0.43808475002696884,2016,3
194,Mercer,SC,16-15,104.97130065161805,107.3843881071719,0.4350269684461142,2016,3
195,Washington St.,P12,8-22,101.48131289681442,103.9344543256951,0.4317569331574456,2016,3
196,Texas A&M Corpus Chris,Slnd,23-7,100.3786322527277,102.83964889440921,0.43080966321103076,2016,3
197,Cal Poly,BW,8-20,106.5064823134141,109.51100961776933,0.42069494152865233,2016,3
198,Minnesota,B10,8-23,99.77052332129878,102.65469135961337,0.41879360609062,2016,3
199,Navy,Pat,18-14,99.00459322432184,102.17640728838427,0.41031885400006396,2016,3
200,Tulane,Amer,13-21,96.77195649606494,99.94347999763492,0.408336332722153,2016,3
201,Loyola Marymount,WCC,13-17,103.20566396579375,106.73727345059194,0.40445488318435097,2016,3
202,Eastern Kentucky,OVC,14-16,105.64853063319177,109.34625921587903,0.4023652403145688,2016,3
203,Tennessee Tech,OVC,17-11,106.84989246352337,110.63469477404362,0.4012400845686584,2016,3
204,UTEP,CUSA,18-14,102.40010757583894,106.09738313161034,0.39941562289067095,2016,3
205,Texas Southern,SWAC,18-14,104.040853952926,107.82184280874782,0.3987895875898686,2016,3
206,IUPUI,Sum,12-19,98.15794404264408,102.04926012353559,0.39005179291122666,2016,3
207,Pacific,WCC,6-20,99.63595859171713,103.61384068094833,0.38931331743185327,2016,3
208,San Francisco,WCC,14-15,105.4171912664307,109.68085892746075,0.387943451026891,2016,3
209,Georgia Southern,SB,12-17,103.79547588549184,108.0668294059989,0.3860929048143639,2016,3
210,Saint Louis,A10,11-21,96.411543844497,100.50241197296248,0.3827501390047471,2016,3
211,Idaho,BSky,19-12,98.00951724360831,102.42821534279287,0.375868272755197,2016,3
212,UNC Greensboro,SC,11-18,102.90742879399099,107.70510279029293,0.37191224362511116,2016,3
213,Charlotte,CUSA,14-19,103.81750731441493,108.67751238550309,0.3714203857711416,2016,3
214,Rider,MAAC,13-20,98.50476189466848,103.1441003248032,0.3706907239148817,2016,3
215,Dartmouth,Ivy,9-18,98.92557911616771,103.6241237841754,0.36967143001776553,2016,3
216,Boston College,ACC,7-25,94.72474238755163,99.2464004092572,0.36906041475026,2016,3
217,South Dakota,Sum,12-18,104.58202139729414,109.58090330742593,0.36889695232544234,2016,3
218,Missouri St.,MVC,12-19,99.85883534037836,104.78750205379856,0.3649287366078885,2016,3
219,Boston University,Pat,17-14,101.93269897213374,107.05385725154592,0.36268680317473956,2016,3
220,Texas St.,SB,13-16,98.40816625329856,103.36521346947431,0.36235347493779907,2016,3
221,St. John's,BE,7-24,95.90423927098672,100.79866728308217,0.36068047720416824,2016,3
222,Western Carolina,SC,13-17,99.23902678197976,104.32261377491866,0.3601983825367164,2016,3
223,FIU,CUSA,11-19,102.20752483756402,107.4899567942613,0.3590455078815934,2016,3
224,UC Riverside,BW,12-19,99.74012001597336,104.900632879349,0.3589041148739732,2016,3
225,Montana St.,BSky,13-17,106.21494904255681,111.82712838555923,0.356146928615914,2016,3
226,NJIT,ASun,16-14,100.17789413316862,105.72663461961156,0.349791249308166,2016,3
227,Canisius,MAAC,14-19,106.70565519219346,112.9730441242175,0.34155697858570533,2016,3
228,Gardner Webb,BSth,14-16,99.82110776879713,105.6953588604987,0.34128227149989027,2016,3
229,South Florida,Amer,8-25,97.90987707088583,103.81991106782328,0.33759752462849024,2016,3
230,Saint Peter's,MAAC,14-16,95.26403649148828,101.0360053614553,0.3370468008042569,2016,3
231,UC Davis,BW,9-19,92.75340050304476,98.46643369873064,0.334618264136575,2016,3
232,Santa Clara,WCC,10-20,101.05251869064844,107.38202901940736,0.33211084833346427,2016,3
233,Army,Pat,18-13,98.7802890039713,105.02896096837483,0.33061881728418085,2016,3
234,La Salle,A10,8-22,99.29591202726245,105.61319538278508,0.3297518642516409,2016,3
235,Austin Peay,OVC,16-17,102.43714330184818,108.9673531904842,0.32944684929769147,2016,3
236,San Jose St.,MWC,6-22,96.38902105557469,102.56791270838988,0.3285991746362066,2016,3
237,Cal St. Northridge,BW,8-20,99.41498099232541,105.80808457587972,0.3281140586780089,2016,3
238,Manhattan,MAAC,13-18,98.7193665356404,105.08733908171341,0.327641289976914,2016,3
239,Radford,BSth,14-15,102.32584761592767,108.950536431127,0.32708161833419547,2016,3
240,Bowling Green,MAC,14-18,99.1313576958859,105.58906788045829,0.3261272177775605,2016,3
241,Sam Houston St.,Slnd,15-15,100.66748431796216,107.25551968947539,0.3254145453084973,2016,3
242,Tennessee Martin,OVC,17-14,102.69500133460778,109.45303506031917,0.32455444089534613,2016,3
243,Western Illinois,Sum,7-17,99.3337347372664,105.99005246632078,0.32171749231033114,2016,3
244,Southern,SWAC,19-12,99.64245313570011,106.32599123437116,0.32156331079033934,2016,3
245,Norfolk St.,MEAC,15-16,104.46497089423168,111.75455475497377,0.31524486948757874,2016,3
246,Samford,SC,11-20,101.14987084865909,108.21640745957765,0.3150549291215258,2016,3
247,Drexel,CAA,6-24,98.64673467203482,105.62663545824634,0.3129846408898084,2016,3
248,Cal St. Fullerton,BW,8-20,101.39579868601076,108.64144979366662,0.31136499537722073,2016,3
249,New Hampshire,AE,17-12,98.32071563583929,105.52880308475413,0.3071205586090797,2016,3
250,Portland St.,BSky,11-18,101.99600228558482,109.47613750594488,0.3070623259873071,2016,3
251,Kennesaw St.,ASun,9-20,100.76715816334786,108.34144151756641,0.30291284606955493,2016,3
252,Miami OH,MAC,12-20,96.15493845701351,103.48726190566789,0.30045995873274955,2016,3
253,Jackson St.,SWAC,18-15,93.9331526349532,101.16635830849833,0.2987822965606174,2016,3
254,Lipscomb,ASun,10-21,101.51422801347286,109.37216368306983,0.29788062279667965,2016,3
255,Jacksonville,ASun,12-16,100.14021836458969,108.07842575030837,0.29374049874197977,2016,3
256,Northern Kentucky,Horz,7-21,99.31904180331212,107.4792938748075,0.28739895950369876,2016,3
257,Air Force,MWC,12-18,97.77265440666905,105.82570506884977,0.2869572839272216,2016,3
258,Colgate,Pat,12-17,102.70253656070193,111.50791684462938,0.27969481556268705,2016,3
259,Arkansas St.,SB,9-20,98.84251223725536,107.33588215722742,0.27928623729933444,2016,3
260,Penn,Ivy,10-17,98.53189195337552,107.02425130005578,0.278731076379236,2016,3
261,South Alabama,SB,12-19,95.06554773341819,103.47863675515187,0.27384855421767956,2016,3
262,UMKC,WAC,9-19,101.92714076767413,110.99009226080435,0.27297098188170593,2016,3
263,Hampton,MEAC,20-10,98.13223970509509,106.87587768857584,0.2725843111919664,2016,3
264,Mount St. Mary's,NEC,14-19,92.52288402430659,100.79474623921936,0.27195077522834094,2016,3
265,Idaho St.,BSky,14-15,98.63754720127687,107.65844387223645,0.26768807136695905,2016,3
266,Drake,MVC,6-24,102.654391622553,112.0531947058974,0.2674759452367735,2016,3
267,San Diego,WCC,8-21,92.6735806563899,101.26426161587152,0.26512941262953776,2016,3
268,Rutgers,B10,6-25,97.72075317409485,106.79189759976063,0.2648651343832553,2016,3
269,Eastern Illinois,OVC,11-17,99.40502760173717,108.63930417334936,0.26472529328481115,2016,3
270,Troy,SB,8-21,97.8058746907499,106.93590523567964,0.26379866772141863,2016,3
271,Delaware,CAA,7-23,100.71246058236817,110.2135874457029,0.2617809448114746,2016,3
272,Appalachian St.,SB,9-22,100.7535823172347,110.30016023645737,0.26094404142696787,2016,3
273,Brown,Ivy,7-20,101.20875836242374,111.0071386453171,0.2567926835364837,2016,3
274,Loyola MD,Pat,9-21,100.51995384312315,110.50973770200464,0.2516945582700194,2016,3
275,South Carolina St.,MEAC,17-15,102.14518088707527,112.44177820731706,0.248904260630924,2016,3
276,Utah Valley,WAC,9-18,99.71356227840067,110.01629476603807,0.24402122515184724,2016,3
277,LIU Brooklyn,NEC,16-15,100.17604951801982,111.06644693462499,0.2338327513497077,2016,3
278,Fairleigh Dickinson,NEC,17-14,103.95115948911966,115.26545390197991,0.23359161030659578,2016,3
279,Rice,CUSA,10-20,104.29730688860259,115.66509212663277,0.23331020103373856,2016,3
280,Quinnipiac,MAAC,9-21,91.6982682596394,101.74566492217103,0.2322434838608748,2016,3
281,Cornell,Ivy,9-18,96.80074169492833,107.49712650642705,0.23053215753678852,2016,3
282,Stetson,ASun,8-22,102.16033781046079,113.55882801729659,0.22856334541907403,2016,3
283,Holy Cross,Pat,14-19,96.72068790689994,107.54102435659424,0.22802121474900575,2016,3
284,North Texas,CUSA,10-20,100.05244541313562,111.41045292685874,0.22503594414863287,2016,3
285,Seattle,WAC,12-16,94.26487714313319,104.99554524852412,0.22446966772250268,2016,3
286,Incarnate Word,Slnd,14-11,99.30636347501334,110.66561386301655,0.2234817451817226,2016,3
287,Youngstown St.,Horz,9-21,101.30837141327959,113.26617866527567,0.21702758648397572,2016,3
288,Sacramento St.,BSky,12-17,96.82664453168589,108.32114442432328,0.21584453551798674,2016,3
289,Jacksonville St.,OVC,6-23,97.2319209312137,108.9302929712658,0.21307232768951206,2016,3
290,Liberty,BSth,10-19,98.13433643629392,109.97653220959494,0.2124548320661057,2016,3
291,Cleveland St.,Horz,7-23,90.40370511397616,101.63156411060908,0.20647717894168205,2016,3
292,Charleston Southern,BSth,6-21,97.74867568374742,110.06347359085328,0.20349982822836168,2016,3
293,Houston Baptist,Slnd,13-16,100.44251791562252,113.30417648393374,0.2001047332163071,2016,3
294,Bethune Cookman,MEAC,12-18,97.6309933735424,110.40484499838459,0.19559939622227357,2016,3
295,St. Francis NY,NEC,14-17,92.31864415010051,104.52158940879089,0.19345783326982455,2016,3
296,Alabama St.,SWAC,12-17,97.99120530015291,110.94743141592542,0.19340179340938082,2016,3
297,St. Francis PA,NEC,12-17,99.79062637060267,113.15028971629441,0.19078912337307502,2016,3
298,Campbell,BSth,9-18,99.60559460531081,112.97169516042936,0.1902990599487057,2016,3
299,Morgan St.,MEAC,8-22,93.95334968002226,106.7282855403247,0.18753457375473084,2016,3
300,North Carolina Central,MEAC,10-19,97.68523134830886,111.18461023206108,0.18413521375729228,2016,3
301,Florida Atlantic,CUSA,7-24,95.06340528260392,108.37782264358455,0.18132251040875508,2016,3
302,Sacred Heart,NEC,12-18,98.16975992264116,112.03808293479119,0.1795179134548453,2016,3
303,Longwood,BSth,7-23,99.25345702868945,113.32968359786233,0.1786999593576597,2016,3
304,Binghamton,AE,8-22,89.13046265452297,102.09676937906427,0.17337002069278104,2016,3
305,Marist,MAAC,7-23,101.0664638392844,115.77307868970831,0.17331434716004765,2016,3
306,USC Upstate,ASun,7-21,99.83137343260424,114.45745092728573,0.17189053963159523,2016,3
307,Niagara,MAAC,7-25,93.1630786517859,107.06476827882659,0.16805872045984716,2016,3
308,Alcorn St.,SWAC,13-15,96.96766304645487,111.5003397886046,0.16714804428816715,2016,3
309,Maryland Eastern Shore,MEAC,9-22,98.12164102710145,112.84324740244563,0.1669214230347625,2016,3
310,SIU Edwardsville,OVC,6-22,94.31326066741843,108.49391858725325,0.16647317834689926,2016,3
311,Hartford,AE,9-23,99.25752909281269,114.36458261287491,0.16393352545732012,2016,3
312,Lafayette,Pat,6-24,99.09258512727297,114.28775836152153,0.16237721460990928,2016,3
313,UMass Lowell,AE,10-18,99.4431726357735,114.92481184019545,0.1592317784598,2016,3
314,Alabama A&M,SWAC,10-18,98.49863378973704,113.91736716570631,0.15809746153903018,2016,3
315,VMI,SC,6-21,95.57700486454092,110.59566572046285,0.15730620570817697,2016,3
316,Southern Miss,CUSA,7-20,94.61429930740675,109.62237615444495,0.15535832002697791,2016,3
317,The Citadel,SC,7-22,100.83260649081018,116.9077503154245,0.15431918391129226,2016,3
318,Robert Morris,NEC,10-22,90.38486390088747,104.84599900903291,0.15358164188428713,2016,3
319,Northern Colorado,BSky,8-21,101.02531715347536,117.34416891982278,0.15161232412909717,2016,3
320,Abilene Christian,Slnd,9-18,96.0292943814789,111.65478571762408,0.15011195056547733,2016,3
321,American,Pat,12-19,91.30521038432755,106.32827674830574,0.1478304945189419,2016,3
322,Southeastern Louisiana,Slnd,10-21,96.33893934106143,112.38943636709212,0.1452789305259685,2016,3
323,Coppin St.,MEAC,7-22,95.19883890466119,111.56400830900401,0.13892425903696382,2016,3
324,Savannah St.,MEAC,14-15,86.88953167885354,102.08140385899105,0.13551757638517065,2016,3
325,New Orleans,Slnd,7-20,95.06978285727472,111.73581315056005,0.13498886368721966,2016,3
326,Northwestern St.,Slnd,5-19,100.54608634530457,118.18218457513098,0.13487465410563443,2016,3
327,Nicholls St.,Slnd,8-23,91.14725774280248,107.39960879754057,0.13159588511113973,2016,3
328,Bradley,MVC,4-27,85.6811084359222,101.02239649458828,0.13077046886037422,2016,3
329,Central Arkansas,Slnd,7-21,99.72371259076503,117.6043405667297,0.13049283570488512,2016,3
330,Howard,MEAC,10-20,92.30609142876912,108.89713123891923,0.13000937880284924,2016,3
331,Presbyterian,BSth,8-20,93.15746658098374,109.92286741727014,0.1297570987563693,2016,3
332,Illinois Chicago,Horz,3-25,89.63295209319381,105.92546791874295,0.1277895500450891,2016,3
333,McNeese St.,Slnd,7-19,96.88035402879606,114.49033727880919,0.12778829053679042,2016,3
334,UMBC,AE,7-25,98.60436841506103,117.17066711922203,0.12090009529845168,2016,3
335,Lamar,Slnd,7-19,94.83592818384432,113.01567081597528,0.1174452183217071,2016,3
336,Maine,AE,8-22,94.8086141297892,113.64134060647885,0.1106959981694694,2016,3
337,UTSA,CUSA,4-26,96.6949455949013,116.03172019456028,0.10943957136720152,2016,3
338,North Carolina A&T,MEAC,10-21,95.03694041677596,114.16983812512615,0.10819164829745913,2016,3
339,Southeast Missouri St.,OVC,3-24,90.83961460576049,109.25057273892966,0.10694734620074724,2016,3
340,Bryant,NEC,7-23,93.38753670428332,113.03671032972045,0.10011211209388671,2016,3
341,Prairie View A&M,SWAC,7-24,88.10140036732132,106.93263502054651,0.09729289021220294,2016,3
342,Southern Utah,BSky,4-24,97.15604009039956,118.05816184779474,0.09613912281389839,2016,3
343,Northern Arizona,BSky,3-25,92.77771388649988,113.20020582047798,0.09212648999851811,2016,3
344,UT Rio Grande Valley,WAC,5-22,94.26400987263774,115.64433655488041,0.08699986262671731,2016,3
345,Mississippi Valley St.,SWAC,8-27,90.25987669522314,110.87592637484502,0.08582075188200027,2016,3
346,Chicago St.,WAC,1-28,90.61141114554113,112.53711537613384,0.0764150126040713,2016,3
347,Arkansas Pine Bluff,SWAC,8-25,87.68183340054236,109.68824483152852,0.07075390242959194,2016,3
348,Central Connecticut,NEC,4-25,92.33086579388535,117.63084081567968,0.058140876619124635,2016,3
349,Delaware St.,MEAC,5-25,88.46275233443674,112.70860943103509,0.0581084753809051,2016,3
350,Florida A&M,MEAC,6-21,83.12419893910226,107.07966479224852,0.05155238418130393,2016,3
351,Grambling St.,SWAC,4-24,86.01549885338238,110.81439887637492,0.05150068129657827,2016,3
